Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Building Age
2018,173861,5411 N Winthrop-CLK,Submitted,5411 N Winthrop,60640,1.0,False,EDGEWATER,Multifamily Housing,50477.0,1973.0,1.0,25.0,2903923.2,2477276.9,106.6,212.6,105.2,208.0,614.7,12.2,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2018-173861,45.0
2018,159981,7447 South Shore LLC,Submitted,7447 S. South Shore Drive,60649,1.0,False,SOUTH SHORE,Multifamily Housing,334983.0,1968.0,1.0,25.0,7560852.1,30712694.6,114.3,159.5,115.9,161.2,2889.2,8.6,41.761112,-87.557639,"(41.761112, -87.557639)",2018-159981,50.0
2018,251534,Smith-CPS,Submitted,730 E 103RD ST,60628,1.0,False,PULLMAN,K-12 School,76920.0,1974.0,1.0,9.0,3974236.2,4033625.7,104.1,199.7,102.8,198.4,875.4,11.4,41.70781895,-87.60526513,"(41.70781895, -87.60526513)",2018-251534,44.0
2018,158739,Pensacola,Submitted,4334 N Hazel St,60613,3.5,False,UPTOWN,Multifamily Housing,444928.0,1981.0,1.0,54.0,16384659.4,6353676.0,51.1,118.1,49.4,113.1,3063.3,6.9,41.96130142,-87.65304005,"(41.96130142, -87.65304005)",2018-158739,37.0
2018,242148,(IL337) - Museum Park Place,Submitted,1841 S Calumet Ave,60616,4.0,False,NEAR SOUTH SIDE,Multifamily Housing,407616.0,2006.0,1.0,80.0,10062919.5,18476822.4,70.0,116.7,70.0,115.2,2655.5,6.5,41.85728279,-87.61931697,"(41.85728279, -87.61931697)",2018-242148,12.0
2018,158424,Virgin Hotel Chicago,Submitted,203 North Wabash,60601,4.0,False,LOOP,Hotel,258082.2,1928.0,1.0,71.0,8452052.9,15570071.0,93.1,155.0,92.0,153.9,2233.1,8.7,41.88619746,-87.62593056,"(41.88619746, -87.62593056)",2018-158424,90.0
2018,160198,"The Blackstone, A Renaissance Hotel",Submitted,636 South Michigan Avenue,60605,3.5,False,LOOP,Hotel,385000.0,2008.0,1.0,58.0,16382312.0,22273060.0,100.4,179.9,99.4,178.6,3908.5,10.2,41.87333117,-87.62422947,"(41.87333117, -87.62422947)",2018-160198,10.0
2018,252309,Nathalie Salmon House,Submitted,7320 N Sheridan Rd,60626,4.0,False,ROGERS PARK,Multifamily Housing,51000.0,1994.0,1.0,83.0,1065257.1,2299949.8,66.0,105.8,65.5,103.9,299.4,5.9,42.01453833,-87.66446285,"(42.01453833, -87.66446285)",2018-252309,24.0
2018,254066,1515 Michigan Avenue Condominium Association,Submitted,1515 -1525 S. Michigan Ave.,60605,3.5,False,Near South Side,Multifamily Housing,61861.0,1997.0,1.0,76.0,1438932.5,2609528.3,65.4,109.4,63.3,106.2,378.0,6.1,41.8684207,-87.62414,"(41.8684207, -87.62414)",2018-254066,21.0
2018,160305,550 St. Clair Condominium,Submitted,550 N St. Clair St,60611,1.5,False,NEAR NORTH SIDE,Multifamily Housing,170645.0,2008.0,1.0,34.0,6093606.8,11261593.5,101.7,169.3,101.9,169.5,1611.9,9.4,41.89205598,-87.62271597,"(41.89205598, -87.62271597)",2018-160305,10.0
2018,251209,South Centre- Burley & 92nd,Submitted,9230 S. Burley Ave,60617,4.0,False,SOUTH CHICAGO,Senior Care Community,144411.0,2009.0,2.0,81.0,4718123.8,5442799.9,70.4,131.1,72.4,133.2,1074.0,7.4,41.72738,-87.545611,"(41.72738, -87.545611)",2018-251209,9.0
2018,243596,Imperial Towers,Submitted,4250 N Marine Dr.,60613,2.5,False,UPTOWN,Multifamily Housing,1256710.0,1962.0,1.0,54.0,20165517.1,88781842.6,86.7,119.1,87.9,120.4,8070.4,6.4,41.96030097,-87.64752405,"(41.96030097, -87.64752405)",2018-243596,56.0
2018,254049,"Farcroft Park, LLC",Submitted,1337 West Fargo,60626,3.0,False,Rogers Park,Multifamily Housing,115362.0,1928.0,1.0,68.0,2766650.9,5101887.5,68.2,113.6,68.5,112.1,731.3,6.3,42.01706509,-87.66474749,"(42.01706509, -87.66474749)",2018-254049,90.0
2018,260074,236-Senior Suites of Rainbow Beach,Submitted,2804 E. 77th Place,60649,1.0,False,SOUTH SHORE,Senior Care Community,60500.0,2000.0,1.0,10.0,1897307.4,4472999.6,105.3,165.4,106.4,166.7,553.2,9.1,41.76259226,-87.57231648,"(41.76259226, -87.57231648)",2018-260074,18.0
2018,102803,235-Senior Suites of New City,Submitted,4845 S. Western Avenue,60609,3.5,False,NEW CITY,Senior Care Community,89556.0,2004.0,1.0,52.0,2671814.4,4852199.9,84.0,140.4,83.6,138.9,702.2,7.8,41.81195152,-87.65512794,"(41.81195152, -87.65512794)",2018-102803,14.0
2018,160070,777 Condominium Association,Submitted,777 N Michigan,60611,3.5,False,NEAR NORTH SIDE,Multifamily Housing,400000.0,1964.0,1.0,76.0,9080959.5,18655553.8,69.3,112.5,67.4,109.6,2501.6,6.3,41.89640687,-87.62384668,"(41.89640687, -87.62384668)",2018-160070,54.0
2018,251502,Jamieson Ele-CPS,Submitted,5650 N Mozart St,60659,1.5,False,WEST RIDGE,K-12 School,77794.0,1937.0,1.0,37.0,2165315.3,5694452.9,101.0,154.8,99.8,153.5,662.7,8.5,41.98454885,-87.70128931,"(41.98454885, -87.70128931)",2018-251502,81.0
2018,120876,224 North Desplaines,Submitted,224 North Desplaines Street,60661,4.0,False,NEAR WEST SIDE,Office,77760.0,1935.0,1.0,56.0,3711890.9,1810644.1,71.0,158.1,68.5,152.5,713.7,9.2,41.88650973,-87.64427776,"(41.88650973, -87.64427776)",2018-120876,83.0
2018,250083,Daniel Hudson Burnham Apartments,Submitted,1930 W. Loyola Ave,60626,2.0,False,WEST RIDGE,Multifamily Housing,99530.0,1983.0,1.0,46.0,2604819.7,9270026.9,119.3,171.1,121.9,172.4,925.7,9.3,42.00058336,-87.6788202,"(42.00058336, -87.6788202)",2018-250083,35.0
2018,240215,757 Orleans at Chicago Condominium,Submitted,"757 N. Orleans St., Bldg",60654,3.0,False,NEAR NORTH SIDE,Multifamily Housing,354787.0,2008.0,1.0,67.0,9121729.5,15529228.0,69.5,117.9,67.2,114.0,2342.4,6.6,41.89626597,-87.63667376,"(41.89626597, -87.63667376)",2018-240215,10.0
2018,175507,Elm II LLC,Submitted,18 E Elm St,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,78055.0,1925.0,1.0,83.0,2781206.5,1963045.8,60.8,126.2,60.3,124.8,567.0,7.3,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",2018-175507,93.0
2018,111695,399 Corporation,Submitted,399 W. Fullerton Pkwy,60614,4.0,False,LINCOLN PARK,Multifamily Housing,129735.0,1928.0,1.0,90.0,1486320.8,7395660.1,68.5,91.9,68.5,91.8,640.1,4.9,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2018-111695,90.0
2018,101679,Presidents Plaza 1,Submitted,8600 West Bryn Mawr Ave,60631,4.0,False,OHARE,Office,417395.0,1980.0,1.0,60.0,31338199.8,250406.3,75.7,210.9,76.8,213.9,5226.9,12.5,41.98292604,-87.84221511,"(41.98292604, -87.84221511)",2018-101679,38.0
2018,113706,Streeterville Center,Submitted,233 E. Erie,60611,3.5,False,NEAR NORTH SIDE,Multifamily Housing,240000.0,1968.0,1.0,52.0,7352580.2,7949408.9,63.8,120.6,63.8,119.7,1645.4,6.9,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",2018-113706,50.0
2018,251569,Hay Comm Aca-CPS,Submitted,1016 N Laramie,60651,4.0,False,AUSTIN,K-12 School,94900.0,1899.0,1.0,66.0,1409641.2,7553457.0,94.4,125.2,89.5,119.9,635.7,6.7,41.898943,-87.755742,"(41.898943, -87.755742)",2018-251569,119.0
2018,251699,Davis-CPS,Submitted,3014 W 39th Place,60632,1.5,False,BRIGHTON PARK,K-12 School,121557.0,1905.0,1.0,39.0,3913014.7,8107268.1,98.9,160.2,95.5,156.1,1081.6,8.9,41.82219785,-87.70030591,"(41.82219785, -87.70030591)",2018-251699,113.0
2018,101409,238-Senior Suites of Kelvyn Park,Submitted,2715 N. Cicero,60629,3.5,False,BELMONT CRAGIN,Senior Care Community,76000.0,2008.0,1.0,60.0,1925337.0,4299599.6,81.9,130.3,82.0,129.8,548.7,7.2,41.92039417,-87.75616669,"(41.92039417, -87.75616669)",2018-101409,10.0
2018,251437,Spry Communi-CPS,Submitted,2400 S MARSHALL BLVD,60623,3.5,False,SOUTH LAWNDALE,K-12 School,106010.0,1889.0,1.0,72.0,2597928.9,3253357.7,55.2,100.8,53.5,99.0,605.0,5.7,41.84763372,-87.69981687,"(41.84763372, -87.69981687)",2018-251437,129.0
2018,251582,Fuller-CPS,Submitted,4214 S Saint Lawrence Ave,60653,3.5,False,GRAND BOULEVARD,K-12 School,91800.0,1968.0,1.0,79.0,1503670.4,4040446.4,60.4,92.1,58.5,90.1,464.8,5.1,41.8180688,-87.61228957,"(41.8180688, -87.61228957)",2018-251582,50.0
2018,162258,533-541 West Hawthorne,Not Submitted,541 West Hawthorne Place,60657,0.0,False,LAKE VIEW,K-12 School,70000.0,1998.0,1.0,31.0,1352101.6,5870268.2,103.2,142.1,103.8,143.0,536.7,7.7,41.94404578,-87.64297752,"(41.94404578, -87.64297752)",2018-162258,20.0
2018,239078,801 S Plymouth Court,Submitted,801 South Plymouth Court,60605,3.0,False,LOOP,Multifamily Housing,250000.0,1983.0,1.0,42.0,8670212.7,7840286.8,66.0,130.0,65.9,129.7,1858.8,7.4,41.87118113,-87.62811845,"(41.87118113, -87.62811845)",2018-239078,35.0
2018,174209,The Superior at LaSalle,Submitted,150 W. Superior St.,60654,3.5,False,NEAR NORTH SIDE,Multifamily Housing,165000.0,2006.0,1.0,56.0,3813063.5,8282590.5,73.3,117.4,69.8,112.0,1074.3,6.5,41.89198218,-87.63699623,"(41.89198218, -87.63699623)",2018-174209,12.0
2018,160321,Coast at Lakeshore East,Submitted,345 E. Wacker Drive,60601,4.0,False,LOOP,Multifamily Housing,574065.0,2013.0,1.0,77.0,14564528.0,21501621.7,62.8,110.4,60.5,106.4,3565.1,6.2,41.88724828,-87.6185461,"(41.88724828, -87.6185461)",2018-160321,5.0
2018,142232,2424 N Clark St,Submitted,2424 N Clark St,60614,2.0,False,LINCOLN PARK,Multifamily Housing,64622.0,1962.0,1.0,43.0,1350329.7,6855400.0,127.0,169.9,126.3,167.9,588.8,9.1,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2018-142232,56.0
2018,244282,600 N Fairbanks Condo Association,Submitted,600 N Fairbanks Ct. #1302,60611,1.0,False,NEAR NORTH SIDE,Multifamily Housing,379492.0,2007.0,1.0,28.0,13983955.8,18132737.9,84.6,153.3,82.4,149.7,3289.5,8.7,41.8928179,-87.62070699,"(41.8928179, -87.62070699)",2018-244282,11.0
2018,105983,1330 N. Dearborn Apartments,Submitted,1330 N. Dearborn St.,60642,1.0,False,NEAR NORTH SIDE,Multifamily Housing,72900.0,1962.0,1.0,29.0,1751400.1,5295904.4,96.7,143.5,93.3,138.5,572.7,7.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2018-105983,56.0
2018,166547,School_HolyAngelsSchoolAnnex,Submitted,750 E. 40th St.,60653,4.0,False,GRAND BOULEVARD,K-12 School,105351.0,1950.0,1.0,88.0,695545.8,5515345.5,59.0,73.5,56.0,70.3,408.7,3.9,41.82184741,-87.6083165,"(41.82184741, -87.6083165)",2018-166547,68.0
2018,103705,The National,Submitted,125 S. Clark Street,60603,3.0,False,LOOP,Office,580000.0,1907.0,1.0,58.0,14555035.8,41804376.5,115.8,162.9,116.8,164.0,5212.7,9.0,41.879992,-87.630764,"(41.879992, -87.630764)",2018-103705,111.0
2018,100256,Curie Metrop-CPS,Submitted,4975 S Archer,60632,1.0,False,ARCHER HEIGHTS,K-12 School,415577.0,1990.0,1.0,26.0,25952313.5,9307864.1,84.8,198.4,85.5,199.5,4811.9,11.6,41.802759,-87.722671,"(41.802759, -87.722671)",2018-100256,28.0
2018,147625,828 W Grace,Submitted,828 W Grace,60613,4.0,False,LAKE VIEW,Multifamily Housing,221335.0,2007.0,1.0,90.0,4791488.7,8362105.3,59.4,100.3,59.5,100.4,1241.3,5.6,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2018-147625,11.0
2018,159419,"Fifth Praire Shores, LLC",Submitted,2801 S King Drive,60616,1.0,False,DOUGLAS,Multifamily Housing,289267.0,1960.0,1.0,25.0,4488018.6,34105377.6,133.4,167.2,135.4,168.9,2558.1,8.8,41.84364282,-87.61673336,"(41.84364282, -87.61673336)",2018-159419,58.0
2018,255028,1001 South State,Submitted,1001 South State Street,60605,3.0,False,Loop,Multifamily Housing,509567.0,2016.0,1.0,65.0,16089460.0,13274847.8,57.6,115.8,57.1,115.2,3381.8,6.6,41.869863,-87.62736512,"(41.869863, -87.62736512)",2018-255028,2.0
2018,251700,Haugan Magne-CPS,Submitted,4540 N Hamlin Ave,60625,2.0,False,ALBANY PARK,K-12 School,137971.0,1912.0,1.0,43.0,2422958.4,9600505.1,87.1,122.2,84.3,119.6,913.0,6.6,41.96372502,-87.72366402,"(41.96372502, -87.72366402)",2018-251700,106.0
2018,159729,Belle Plaine Apartments,Submitted,820 W. Belle Plaine,60613,1.5,False,UPTOWN,Multifamily Housing,236816.0,1972.0,1.0,38.0,4769658.7,22014471.8,113.1,154.0,114.6,155.6,1962.8,8.3,41.95769327,-87.65076414,"(41.95769327, -87.65076414)",2018-159729,46.0
2018,251275,Conrad Chicago Hotel,Submitted,101 E Erie St,60611,1.5,False,NEAR NORTH SIDE,Hotel,359000.0,1987.0,1.0,33.0,22822506.3,13028352.8,99.9,216.1,98.8,212.7,4488.8,12.5,41.8955951,-87.6229917,"(41.8955951, -87.6229917)",2018-251275,31.0
2018,242313,3150 CA,Submitted,3150 N. Lake Shore Drive,60657,3.5,False,LAKE VIEW,Multifamily Housing,497000.0,1974.0,1.0,78.0,8848581.9,33130287.8,84.5,119.8,85.6,121.0,3231.8,6.5,41.93904206,-87.63916169,"(41.93904206, -87.63916169)",2018-242313,44.0
2018,119885,250-Senior Suites of Auburn Gresham,Submitted,1050 W. 79th,60620,1.5,False,AUBURN GRESHAM,Senior Care Community,60500.0,2005.0,1.0,31.0,2438112.8,3849099.9,103.9,179.6,104.5,180.5,610.1,10.1,41.74023286,-87.65352897,"(41.74023286, -87.65352897)",2018-119885,13.0
2018,251887,Stem Magnet-CPS,Submitted,1522 W FILLMORE BLVD,60607,2.0,False,NEAR WEST SIDE,K-12 School,69329.0,1990.0,1.0,44.0,1562716.1,5210747.2,97.7,142.0,94.0,138.1,536.7,7.7,41.86871435,-87.66486183,"(41.86871435, -87.66486183)",2018-251887,28.0
2018,251622,Galileo Scho-CPS,Submitted,820 S Carpenter St,60607,1.0,False,NEAR WEST SIDE,K-12 School,102703.0,1894.0,1.0,18.0,2736042.2,9800489.0,122.1,174.8,122.9,175.8,975.7,9.5,41.8708445,-87.65374321,"(41.8708445, -87.65374321)",2018-251622,124.0
2018,159646,(IL355) 339 W. Barry Condo,Submitted,339 W. Barry Ave,60657,1.0,False,LAKE VIEW,Multifamily Housing,108254.0,1964.0,1.0,7.0,3090572.5,10997078.6,130.1,186.6,131.9,188.3,1098.3,10.1,41.93734867,-87.6384621,"(41.93734867, -87.6384621)",2018-159646,54.0
2018,120137,#1950 Chicago South Loop,Submitted,1300 S Clinton St,60607,1.0,False,NEAR WEST SIDE,Retail Store,106207.0,2007.0,1.0,13.0,11122267.0,273503.1,107.3,295.9,104.6,288.7,1864.9,17.6,41.864762,-87.64065,"(41.864762, -87.64065)",2018-120137,11.0
2018,128724,5540,Submitted,5540 S Hyde Park Blvd,60637,3.0,False,HYDE PARK,Multifamily Housing,51000.0,1928.0,1.0,66.0,1552654.5,6958653.3,166.9,228.5,163.6,225.0,627.9,12.3,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",2018-128724,90.0
2018,232062,Prairie District Homes Tower Residences Condominium Association,Submitted,1717 S. Prairie,60616,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,291068.0,2003.0,1.0,25.0,8264379.2,15403558.3,81.3,135.1,81.3,133.3,2193.1,7.5,41.85847515,-87.61984803,"(41.85847515, -87.61984803)",2018-232062,15.0
2018,172762,Printers Row Condominium Association,Submitted,711 S Dearborn,60605,2.5,False,LOOP,Multifamily Housing,225000.0,1978.0,2.0,52.0,5184110.9,10162427.6,68.2,111.9,67.9,110.4,1402.2,6.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)",2018-172762,40.0
2018,251719,Falconer Ele-CPS,Submitted,3020 N Lamon Ave,60641,1.5,False,BELMONT CRAGIN,K-12 School,165513.0,1919.0,1.0,37.0,4406601.4,8433814.0,77.6,128.1,75.8,126.2,1181.1,7.1,41.93560317,-87.74994734,"(41.93560317, -87.74994734)",2018-251719,99.0
2018,164994,FULLERTON PARKWAY TOWERS,Submitted,415 W. FULLERTON PKWY,60614,4.0,False,LINCOLN PARK,Multifamily Housing,230377.0,1928.0,1.0,99.0,1368092.6,8596854.0,43.3,55.8,44.0,56.6,684.2,3.0,41.92531392,-87.64000717,"(41.92531392, -87.64000717)",2018-164994,90.0
2018,251274,(IL692) - 320 Oakdale Condo,Submitted,320 W. Oakdale Ave.,60657,3.5,False,LAKE VIEW,Multifamily Housing,131782.0,1953.0,1.0,72.0,1974500.5,8963135.9,83.0,113.4,83.4,112.6,804.6,6.1,41.93584516,-87.63801849,"(41.93584516, -87.63801849)",2018-251274,65.0
2018,113474,City-Towne Condominium Association,Submitted,517-523 N. Halsted St.,60622,3.5,False,WEST TOWN,Multifamily Housing,88776.0,1935.0,1.0,76.0,1825331.3,4601609.9,72.4,112.0,69.8,108.2,548.1,6.2,41.8999205,-87.65738734,"(41.8999205, -87.65738734)",2018-113474,83.0
2018,101872,100 N Lasalle (EPL),Submitted,100 North LaSalle Street,60602,2.5,False,LOOP,Office,160475.0,1927.0,1.0,42.0,7681578.9,8383171.8,100.1,188.9,99.9,187.7,1723.2,10.7,41.88343043,-87.63249784,"(41.88343043, -87.63249784)",2018-101872,91.0
2018,119914,N002301-CHICAGO (83RD & STEWART) IL,Submitted,8411 SOUTH HOLLAND ROAD,60620,1.0,False,CHATHAM,Retail Store,115928.0,2007.0,1.0,13.0,7650475.1,3067985.8,92.5,212.6,91.1,211.1,1435.7,12.4,41.74032788,-87.63113941,"(41.74032788, -87.63113941)",2018-119914,11.0
2018,260086,Museum Walk Apartments,Submitted,5541 S. Everett,60637,4.0,False,HYDE PARK,Multifamily Housing,77000.0,1927.0,1.0,81.0,1178924.5,6738562.6,102.8,134.8,103.7,134.7,554.0,7.2,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",2018-260086,91.0
2018,250100,Lorraine Hansberry Apartments,Submitted,5670 W LAKE ST,60644,2.5,False,AUSTIN,Multifamily Housing,106272.0,1976.0,1.0,59.0,3000540.1,6781975.9,92.1,146.1,91.5,143.7,859.4,8.1,41.88836882,-87.76678586,"(41.88836882, -87.76678586)",2018-250100,42.0
2018,101830,251010 - Quaker Tower,Submitted,555 West Monroe Street,60661,4.0,False,NEAR WEST SIDE,Office,454346.0,2002.0,1.0,55.0,38324266.4,646720.0,85.8,237.7,83.3,230.7,6410.1,14.1,41.88030693,-87.64186748,"(41.88030693, -87.64186748)",2018-101830,16.0
2018,236822,21 W. Chestnut Condominium Association,Submitted,21 W Chestnut St,60610,2.5,False,NEAR NORTH SIDE,Multifamily Housing,169377.0,1999.0,1.0,36.0,4832797.7,11130863.6,94.2,148.9,94.7,149.4,1395.2,8.2,41.8977317,-87.62883489,"(41.8977317, -87.62883489)",2018-236822,19.0
2018,105790,Uptown Regency,Submitted,5050 N. Sheridan Rd.,60660,2.0,False,UPTOWN,Multifamily Housing,115533.0,1928.0,1.0,47.0,2143029.8,10093859.3,105.9,143.7,108.3,144.3,892.7,7.7,41.97478042,-87.65501803,"(41.97478042, -87.65501803)",2018-105790,90.0
2018,251512,Christopher-CPS,Submitted,5042 S Artesian Ave,60632,1.5,False,GAGE PARK,K-12 School,76800.0,1929.0,1.0,39.0,2089899.5,4358770.0,84.0,135.8,80.6,131.6,579.2,7.5,41.80176591,-87.68607021,"(41.80176591, -87.68607021)",2018-251512,89.0
2018,254102,3140 N Sheffield,Submitted,3140 N Sheffield Ave,60657,4.0,False,Lake View,Multifamily Housing,187888.0,2007.0,1.0,100.0,3653876.7,3256319.1,36.8,72.6,36.3,72.1,780.8,4.2,41.9393396,-87.65423,"(41.9393396, -87.65423)",2018-254102,11.0
2018,157348,Thomas Flannery Apartments,Submitted,1507-31 N CLYBOURN AVE,60610,1.0,False,NEAR NORTH SIDE,Multifamily Housing,99696.0,1965.0,2.0,24.0,1865609.9,17574266.1,195.0,237.5,197.8,240.5,1243.8,12.5,41.90965061,-87.64658669,"(41.90965061, -87.64658669)",2018-157348,53.0
2018,111000,2740 W. Armitage,Submitted,2740 W. Armitage Avenue,60647,1.0,False,LOGAN SQUARE,Multifamily Housing,57000.0,2007.0,1.0,29.0,1597334.6,3248315.8,85.0,138.3,84.7,138.0,438.3,7.7,41.92075046,-87.70152825,"(41.92075046, -87.70152825)",2018-111000,11.0
2018,222598,(IL510) - Emerald Condo,Submitted,123-125 S Green St.,60607,4.0,False,NEAR WEST SIDE,Multifamily Housing,333444.0,2008.0,1.0,74.0,6345555.7,16745552.1,69.3,106.0,69.3,105.9,1945.1,5.8,41.88022924,-87.64817387,"(41.88022924, -87.64817387)",2018-222598,10.0
2018,255015,Parker at Fulton Market,Submitted,730 W Couch Pl,60661,4.0,False,Near West Side,Multifamily Housing,252504.0,2016.0,1.0,65.0,8875318.3,7494724.7,64.8,129.6,63.0,126.4,1874.6,7.4,41.88516466,-87.64693195,"(41.88516466, -87.64693195)",2018-255015,2.0
2018,254351,Jackson Throop Place,Submitted,1241 - 1245 W Jackson Blvd.,60607,2.0,False,Near West Side,Multifamily Housing,113947.0,2016.0,2.0,46.0,2708902.8,7963401.3,93.7,139.9,90.4,135.2,873.6,7.7,41.87987598,-87.65468643,"(41.87987598, -87.65468643)",2018-254351,2.0
2018,106223,4521-23 North Malden Street,Submitted,4521-23 N. Malden St.,60640,4.0,False,UPTOWN,Multifamily Housing,51840.0,1988.0,1.0,91.0,505931.4,2866438.9,65.1,85.4,66.1,86.4,236.4,4.6,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2018-106223,30.0
2018,240959,340 West Superior Condominium Association,Submitted,340 W. Superior,60654,3.0,False,NEAR NORTH SIDE,Multifamily Housing,283145.0,2002.0,1.0,48.0,5826624.6,12897948.5,66.1,105.4,67.0,106.2,1654.4,5.8,41.89555767,-87.63738137,"(41.89555767, -87.63738137)",2018-240959,16.0
2018,173970,03092-95th & Stony Island,Submitted,1655 E. 95th Street,60619,2.5,False,SOUTH DEERING,Supermarket/Grocery Store,72651.0,1999.0,1.0,53.0,11166800.4,5183000.0,225.0,505.3,221.9,500.2,2133.0,29.4,41.7202896,-87.58289821,"(41.7202896, -87.58289821)",2018-173970,19.0
2018,241133,Vue20 Condo Association,Submitted,1845 S. Michigan Ave,60616,3.5,False,NEAR SOUTH SIDE,Multifamily Housing,250000.0,2003.0,1.0,71.0,5754000.2,10366900.6,64.5,108.0,64.4,106.4,1507.9,6.0,41.85653627,-87.62356312,"(41.85653627, -87.62356312)",2018-241133,15.0
2018,113745,The Sexton Condominium Association,Submitted,360 W. Illinois Street,60654,4.0,False,NEAR NORTH SIDE,Multifamily Housing,391514.0,1915.0,1.0,96.0,8198490.1,6810900.2,38.3,76.9,38.6,77.2,1725.7,4.4,41.89075805,-87.63753056,"(41.89075805, -87.63753056)",2018-113745,103.0
2018,102552,Palmer Kedzie Condominium Association,Submitted,3127-45 W Palmer,60647,2.0,False,LOGAN SQUARE,Multifamily Housing,60000.0,2005.0,1.0,46.0,1084456.4,4367014.6,90.9,127.0,88.3,123.2,412.4,6.9,41.92075046,-87.70152825,"(41.92075046, -87.70152825)",2018-102552,13.0
2018,101579,"First Praire Shores, LLC",Submitted,2901 S King Drive,60616,1.0,False,DOUGLAS,Multifamily Housing,289267.0,1960.0,1.0,20.0,4959451.2,34687089.4,137.1,173.9,138.7,174.8,2667.5,9.2,41.84146488,-87.61667463,"(41.84146488, -87.61667463)",2018-101579,58.0
2018,173907,Hampton House Condominiums,Submitted,1715-1733 E. 53dr St.,60615-4214,1.5,False,HYDE PARK,Multifamily Housing,176450.0,1918.0,1.0,40.0,1890220.7,15694830.0,99.7,123.4,101.0,124.6,1148.1,6.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2018-173907,100.0
2018,251771,1333 North Kingsbury,Submitted,1333 North Kingsbury,60642,2.5,False,NEAR NORTH SIDE,Office,104711.0,1961.0,1.0,48.0,5537000.4,5021244.3,100.8,198.4,101.3,198.9,1187.9,11.3,41.9060185,-87.64946369,"(41.9060185, -87.64946369)",2018-251771,57.0
2018,106052,"6214 N. Winthrop, LLC",Submitted,6214-6218 N. Winthrop Ave.,60660,4.0,False,EDGEWATER,Multifamily Housing,58321.0,1969.0,1.0,92.0,771460.0,3883512.6,79.8,107.0,81.7,108.0,334.6,5.7,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",2018-106052,49.0
2018,158630,Erie Centre CA,Submitted,375-435 W. Erie Street,60654,3.5,False,NEAR NORTH SIDE,Multifamily Housing,396140.0,1998.0,2.0,52.0,10956140.1,20293254.1,78.9,131.2,79.2,130.5,2900.6,7.3,41.89369142,-87.63934318,"(41.89369142, -87.63934318)",2018-158630,20.0
2018,240299,The Pinnacle,Submitted,21 E Huron Street,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,674974.0,2004.0,1.0,89.0,20052375.2,6956972.4,40.0,94.0,39.7,93.1,3705.5,5.5,41.89450091,-87.62713619,"(41.89450091, -87.62713619)",2018-240299,14.0
2018,105653,601 Condominium,Submitted,601 E 32nd Street,60616,1.0,False,DOUGLAS,Multifamily Housing,190893.0,1958.0,1.0,1.0,4922980.3,35822790.0,213.4,269.3,205.0,258.1,2721.7,14.3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",2018-105653,60.0
2018,244931,The Metropolitan Place Condominium Association,Submitted,130 South Canal Street,60606,4.0,False,NEAR WEST SIDE,Multifamily Housing,574600.0,1949.0,1.0,96.0,8137439.2,19199332.4,47.6,74.7,46.1,72.1,2373.5,4.1,41.87963192,-87.64039396,"(41.87963192, -87.64039396)",2018-244931,69.0
2018,252051,Chess Lofts Condominium Association,Submitted,320 E. 21st St.,60616,3.5,False,NEAR SOUTH SIDE,Multifamily Housing,89356.0,2007.0,1.0,59.0,3165094.4,5897140.2,101.4,168.5,101.5,166.8,839.8,9.4,41.85436818,-87.61953143,"(41.85436818, -87.61953143)",2018-252051,11.0
2018,114858,Scholars Corner Apartments,Submitted,5100-5110 S. Cornell,60615,2.0,False,HYDE PARK,Multifamily Housing,60000.0,1925.0,1.0,26.0,3021077.3,2414280.6,90.6,183.2,89.2,179.0,630.8,10.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2018-114858,93.0
